,Crops,WQ
11546,357.20423,5.15
11547,357.20423,3.59
11548,389.15475,0.396
11549,389.15475,0.29600000000000004
11550,389.15475,0.196
11551,389.15475,0.196
11552,389.15475,3.1
11553,389.15475,0.696
11554,189.30466,0.595
11555,189.30466,0.496
11556,189.30466,3.5
11557,189.30466,0.8959999999999999
11558,189.30466,0.495
11559,189.30466,0.496
11560,389.15475,0.496
11561,389.15475,0.496
11562,389.15475,0.496
11563,389.15475,0.596
11564,389.15475,0.496
11565,389.15475,2.08
11566,389.15475,0.496
11567,68.28945999999999,0.396
11568,68.28945999999999,0.196
11569,68.28945999999999,2.1
11570,189.30466,2.8
11571,189.30466,3.3
11572,189.30466,3.4
11573,189.30466,3.1
11574,189.30466,3.0
11575,189.30466,1.3
11576,189.30466,2.7
11577,189.30466,2.2
11578,189.30466,1.69
11579,189.30466,4.9
11580,189.30466,3.9
11581,189.30466,5.4
11582,189.30466,3.1
11583,155.42322,0.187
11584,155.42322,0.487
11585,155.42322,0.192
11586,377.5045,0.494
11587,155.42322,0.193
11588,377.5045,0.195
11589,377.5045,0.196
11590,377.5045,0.194
11591,377.5045,0.496
11592,155.42322,0.194
11593,155.42322,0.496
11594,155.42322,0.196
11595,155.42322,0.196
11596,155.42322,0.496
11597,155.42322,0.196
11598,860.49399,10.7
11599,860.49399,1.2
11600,860.49399,0.496
11601,596.41478,8.6
11602,1340.19758,8.4
11603,596.41478,8.3
11604,860.49399,1.2
11605,860.49399,8.5
11606,1340.19758,5.4
11607,1270.45891,7.7
11608,1270.45891,6.3
11609,1270.45891,6.0
11610,1270.45891,6.6
11611,1270.45891,8.3
11612,1270.45891,11.3
11613,1270.45891,0.7959999999999999
11614,1270.45891,5.4
11615,1050.3456800000001,3.4
11616,1050.3456800000001,5.9
11617,1050.3456800000001,1.7
11618,1050.3456800000001,5.1
11619,1050.3456800000001,5.9
11620,1050.3456800000001,4.7
11621,1050.3456800000001,9.4
11622,1050.3456800000001,0.696
11623,698.97915,7.7
11624,698.97915,7.9
11625,679.3153900000001,2.5
11626,698.97915,8.8
11627,698.97915,6.4
11628,698.97915,4.0
11629,698.97915,4.3
11630,698.97915,4.4
11631,698.97915,4.4
11632,1581.9152900000001,5.7
11633,1581.9152900000001,3.4
11634,16.47423,0.196
11635,16.47423,0.8959999999999999
11636,16.47423,0.196
11637,16.47423,1.1
11638,368.48208999999997,2.2
11639,368.48208999999997,6.6
11640,368.48208999999997,9.9
11641,368.48208999999997,7.0
11642,368.48208999999997,3.4
11643,368.48208999999997,8.9
11644,368.48208999999997,5.9
11645,368.48208999999997,11.0
11646,304.49146,5.7
11647,304.49146,10.3
11648,304.49146,0.29600000000000004
11649,304.49146,0.7959999999999999
11650,304.49146,6.6
11651,304.49146,9.58
11652,807.0522,1.19
11653,807.0522,1.8
11654,807.0522,0.196
11655,807.0522,0.196
11656,807.0522,0.196
11657,807.0522,0.196
11658,807.0522,1.8
11659,807.0522,0.196
11660,807.0522,0.29600000000000004
11661,807.0522,1.7
11662,807.0522,0.196
11663,807.0522,4.9
11664,807.0522,3.5
11665,807.0522,5.7
11666,807.0522,0.196
11667,807.0522,0.196
11668,35.556329999999996,0.396
11669,35.556329999999996,0.29600000000000004
11670,35.556329999999996,0.196
11671,35.556329999999996,0.196
11672,35.556329999999996,0.196
11673,35.556329999999996,0.196
11674,35.556329999999996,0.196
11675,35.556329999999996,0.596
11676,504.95942,0.593
11677,504.95942,0.196
11678,504.95942,0.596
11679,504.95942,0.196
11680,504.95942,0.196
11681,504.95942,0.596
11682,504.95942,0.196
11683,504.95942,0.196
11684,504.95942,0.396
11685,504.95942,0.246
11686,504.95942,0.196
11687,504.95942,1.49
11688,504.95942,0.181
11689,504.95942,3.29
11690,504.95942,1.98
11691,504.95942,1.81
11692,304.49146,0.196
11693,304.49146,3.1
11694,304.49146,6.5
11695,304.49146,0.696
11696,304.49146,5.69
11697,304.49146,2.2
11698,304.49146,2.39
11699,522.35632,0.29600000000000004
11700,522.35632,0.196
11701,522.35632,2.4
11702,522.35632,2.4
11703,522.35632,0.196
11704,522.35632,0.29600000000000004
11705,522.35632,0.396
11706,522.35632,0.596
11707,522.35632,0.7959999999999999
11708,522.35632,0.196
11709,522.35632,0.196
11710,522.35632,0.29600000000000004
11711,522.35632,7.4
11712,716.82195,0.173
11713,716.82195,2.0
11714,716.82195,1.58
11715,716.82195,0.196
11716,716.82195,1.8
11717,716.82195,1.6
11718,277.99817,0.196
11719,277.99817,0.196
11720,277.99817,0.196
11721,277.99817,0.29600000000000004
11722,277.99817,0.196
11723,277.99817,0.196
11724,277.99817,0.196
11725,277.99817,0.196
11726,277.99817,0.196
11727,277.99817,4.9
11728,277.99817,0.596
11729,277.99817,0.396
11730,277.99817,0.196
11731,277.99817,0.196
11732,1172.5706599999999,0.38
11733,1172.5706599999999,0.8959999999999999
11734,1172.5706599999999,0.196
11735,1172.5706599999999,0.196
11736,1172.5706599999999,0.196
11737,1172.5706599999999,0.8959999999999999
11738,1172.5706599999999,0.196
11739,1172.5706599999999,0.196
11740,1172.5706599999999,0.196
11741,1172.5706599999999,0.196
11742,1172.5706599999999,8.9
11743,1172.5706599999999,8.4
11744,1172.5706599999999,0.196
11745,1172.5706599999999,0.196
11746,1172.5706599999999,0.196
11747,1172.5706599999999,3.7
11748,1172.5706599999999,1.35
11749,1172.5706599999999,0.477
11750,1172.5706599999999,0.196
11751,1172.5706599999999,0.196
11752,1172.5706599999999,0.196
11753,1172.5706599999999,2.7
11754,1172.5706599999999,8.7
11755,1672.15291,11.5
11756,1443.43931,2.0
11757,1443.43931,0.196
11758,1158.94409,0.29600000000000004
11759,949.17386,0.196
11760,1158.94409,0.19
11761,1158.94409,0.196
11762,1158.94409,0.196
11763,1158.94409,0.196
11764,915.954,0.193
11765,915.954,0.196
11766,1158.94409,0.594
11767,1324.17454,0.196
11768,1324.17454,0.196
11769,1324.17454,3.2
11770,1324.17454,0.187
11771,1272.39648,0.196
11772,1272.39648,0.196
11773,1272.39648,0.196
11774,1272.39648,0.396
11775,1136.63048,0.295
11776,1272.39648,4.3
11777,1272.39648,9.9
11778,1272.39648,0.496
11779,1272.39648,3.9
11780,1348.65975,1.88
11781,1348.65975,0.196
11782,183.65243,0.194
11783,183.65243,0.196
11784,1293.1463199999998,8.86
11785,1293.1463199999998,8.01
11786,1293.1463199999998,7.86
11787,1293.1463199999998,6.78
11788,1293.1463199999998,4.8
11789,1293.1463199999998,4.31
11790,1293.1463199999998,0.196
11791,1293.1463199999998,0.196
11792,1293.1463199999998,0.196
11793,1293.1463199999998,0.463
11794,1293.1463199999998,0.196
11795,1293.1463199999998,0.196
11796,1293.1463199999998,9.92
11797,1293.1463199999998,10.4
11798,1293.1463199999998,8.17
11799,1496.42639,8.1
11800,1720.0632600000001,0.29600000000000004
11801,1720.0632600000001,0.196
11802,1496.42639,6.8
11803,1496.42639,11.6
11804,1330.08723,9.8
11805,1330.08723,9.0
11806,1330.08723,8.3
11807,1330.08723,6.2
11808,1293.1463199999998,9.97
11809,1293.1463199999998,10.3
11810,1293.1463199999998,9.59
11811,1293.1463199999998,10.7
11812,1293.1463199999998,10.4
11813,1293.1463199999998,9.83
11814,1293.1463199999998,0.196
11815,1293.1463199999998,0.196
11816,1293.1463199999998,0.196
11817,1293.1463199999998,0.196
11818,1293.1463199999998,0.196
11819,1293.1463199999998,0.196
11820,949.17386,7.09
11821,1440.89046,2.87
11822,1440.89046,2.28
11823,1440.89046,1.84
11824,1440.89046,0.335
11825,387.62327999999997,0.456
11826,1220.00841,0.196
11827,1220.00841,0.196
11828,1220.00841,0.196
11829,1297.1069400000001,0.196
11830,1525.00386,7.04
11831,1525.00386,7.07
11832,737.8417,2.26
11833,1216.32037,11.4
11834,1216.32037,10.4
11835,601.21638,3.96
11836,556.78598,4.57
11837,556.78598,4.85
11838,1586.3169599999999,1.35
11839,1586.3169599999999,1.54
11840,1012.9142099999999,2.32
11841,1012.9142099999999,10.1
11842,1012.9142099999999,9.79
11843,1481.90723,11.7
11844,1481.90723,11.5
11845,1367.8203,0.196
11846,1367.8203,0.196
11847,1367.8203,0.196
11848,683.48537,0.196
11849,683.48537,0.196
11850,1161.0675800000001,10.5
11851,1161.0675800000001,9.31
11852,804.85172,4.41
11853,804.85172,4.18
11854,918.6175900000001,11.8
11855,1551.1154199999999,11.8
11856,1551.1154199999999,9.05
11857,1398.48799,0.196
11858,1398.48799,0.196
11859,1398.48799,0.206
11860,1576.4555,0.196
11861,1576.4555,0.196
11862,1576.4555,0.196
11863,1576.4555,0.196
11864,1471.0200300000001,3.21
11865,1283.0185099999999,7.81
11866,1283.0185099999999,7.88
11867,1283.0185099999999,7.75
11868,1224.54012,0.196
11869,1224.54012,0.196
11870,915.4341699999999,0.196
11871,356.60884,5.12
11872,356.60884,0.196
11873,356.60884,0.196
11874,356.60884,4.86
11875,150.61222,0.195
11876,150.61222,0.196
11877,0.0,0.196
11878,0.0,0.196
11879,0.0,0.236
11880,999.2931800000001,4.59
11881,999.2931800000001,0.9
11882,999.2931800000001,4.35
11883,1330.08723,10.0
11884,1330.08723,9.1
11885,1496.42639,11.3
11886,1206.4579199999998,5.5
11887,1206.4579199999998,5.6
11888,1496.42639,8.5
11889,1496.42639,2.5
11890,1481.90723,5.9
11891,1481.90723,5.3
11892,1481.90723,6.7
11893,1449.6072900000001,5.51
11894,1449.6072900000001,5.61
11895,1449.6072900000001,5.13
11896,1449.6072900000001,4.91
11897,1294.01255,0.196
11898,1680.4875600000003,8.97
11899,50.754059999999996,0.196
11900,50.754059999999996,0.196
11901,962.53946,8.39
11902,962.53946,8.46
11903,962.53946,8.43
11904,1951.76343,0.196
11905,1951.76343,0.196
11906,1520.23075,0.7959999999999999
11907,1520.23075,0.606
11908,1520.23075,0.6759999999999999
11909,1520.23075,0.606
11910,397.59033999999997,0.196
11911,397.59033999999997,0.196
11912,644.25262,0.196
11913,644.25262,0.196
11914,1496.42639,7.9
11915,1496.42639,8.2
11916,630.26608,0.196
11917,333.19608,11.7
11918,333.19608,11.7
11919,1134.49516,8.26
11920,1134.49516,8.66
11921,251.95437,10.2
11922,251.95437,10.1
11923,251.95437,9.71
11924,844.2828199999999,7.49
11925,338.42405,0.196
11926,1496.42639,8.1
11927,1496.42639,11.4
11928,1496.42639,11.4
11929,1496.42639,11.1
11930,1496.42639,10.1
11931,1496.42639,10.0
11932,1496.42639,8.7
11933,1496.42639,9.1
11934,1496.42639,11.7
11935,1496.42639,11.1
11936,1330.08723,11.3
11937,0.08189,0.196
11938,0.08189,0.196
11939,187.56106,0.196
11940,187.56106,0.196
11941,0.08189,0.196
11942,0.08189,0.196
11943,0.08189,0.196
11944,537.69114,0.196
11945,537.69114,0.196
11946,537.69114,0.196
11947,537.69114,0.196
11948,13.86485,0.196
11949,13.86485,0.196
11950,187.56106,0.196
11951,187.56106,0.196
11952,1255.7069,7.72
11953,1255.7069,7.12
11954,1255.7069,7.01
11955,1255.7069,7.82
11956,1405.98569,7.13
11957,1405.98569,7.03
11958,1405.98569,7.29
11959,1405.98569,7.02
11960,541.34206,0.196
11961,541.34206,0.196
11962,1811.6806199999999,5.87
11963,1811.6806199999999,5.45
11964,1811.6806199999999,5.42
11965,1811.6806199999999,5.35
11966,657.0722099999999,6.25
11967,657.0722099999999,7.17
11968,657.0722099999999,7.09
11969,657.0722099999999,7.74
11970,1166.89819,0.196
11971,1166.89819,0.196
11972,1340.19758,11.0
11973,1340.19758,11.1
11974,1340.19758,11.2
11975,1340.19758,10.6
11976,1343.30046,0.196
11977,1343.30046,0.196
11978,218.5,10.3
11979,218.5,10.7
11980,218.5,10.0
11981,218.5,10.2
11982,1412.40533,6.41
11983,1412.40533,6.58
11984,1412.40533,6.11
11985,1412.40533,5.84
11986,384.47082,0.594
11987,384.47082,0.866
11988,905.36058,3.75
11989,905.36058,3.79
11990,905.36058,3.62
11991,905.36058,4.19
11992,1164.7532,5.46
11993,1164.7532,5.63
11994,1164.7532,5.17
11995,1164.7532,5.43
11996,678.1825,0.196
11997,150.61222,0.196
11998,150.61222,0.196
11999,154.80194,0.195
12000,154.80194,0.194
12001,1.42774,0.282
12002,1.42774,0.21600000000000005
12003,0.0,0.196
12004,0.0,0.196
12005,0.0,0.196
12006,0.0,0.196
12007,17.03491,0.196
12008,17.03491,0.196
12009,0.0,0.196
12010,807.0522,5.05
12011,0.0,0.196
12012,0.0,0.196
12013,447.76362,3.81
12014,0.0,5.58
12015,0.0,5.51
12016,0.0,0.196
12017,0.0,0.246
12018,0.0,0.196
12019,0.0,0.196
12020,0.0,0.196
12021,594.7556099999999,0.174
12022,1440.70897,4.51
12023,1440.70897,4.01
12024,460.41562000000005,4.26
12025,988.83696,2.62
12026,988.83696,2.56
12027,104.8248,4.27
12028,104.8248,3.94
12029,104.8248,3.25
12030,104.8248,3.75
12031,53.050869999999996,4.49
12032,53.050869999999996,4.06
12033,53.050869999999996,4.0
12034,27.62783,8.62
12035,27.62783,8.53
12036,27.62783,8.68
12037,27.62783,8.09
12038,38.6485,4.1
12039,38.6485,3.88
12040,38.6485,1.49
12041,38.6485,3.31
12042,312.29497000000003,4.64
12043,312.29497000000003,4.52
12044,216.8658,0.196
12045,174.77715,3.41
12046,50.754059999999996,9.23
12047,50.754059999999996,9.41
12048,50.754059999999996,9.06
12049,50.754059999999996,9.9
12050,1194.3772099999999,6.26
12051,1194.3772099999999,6.34
12052,1194.3772099999999,6.07
12053,1352.99915,0.196
12054,1352.99915,0.196
12055,1002.59125,2.13
12056,1002.59125,1.7
12057,707.40965,6.69
12058,707.40965,6.01
12059,707.40965,4.9
12060,1130.15077,8.42
12061,1130.15077,8.02
12062,926.55105,3.54
12063,926.55105,3.24
12064,926.55105,3.57
12065,1376.9167,9.1
12066,1658.73135,9.0
12067,1658.73135,8.76
12068,1285.4063199999998,11.2
12069,1285.4063199999998,10.9
12070,1435.08238,9.61
12071,1435.08238,8.79
12072,1683.0517100000002,6.68
12073,1683.0517100000002,6.11
12074,1454.02251,11.1
12075,1454.02251,10.7
12076,1454.02251,10.8
12077,887.2309,4.74
12078,887.2309,4.79
12079,887.2309,7.03
12080,1206.4579199999998,5.65
12081,1206.4579199999998,6.21
12082,657.0722099999999,7.67
12083,657.0722099999999,6.87
12084,657.0722099999999,6.94
12085,657.0722099999999,7.43
12086,1214.20489,10.7
12087,1214.20489,11.0
12088,1551.1154199999999,10.3
12089,1037.70464,0.926
12090,1037.70464,1.01
12091,1299.37058,10.6
12092,1299.37058,10.2
12093,1310.30945,6.0
12094,1586.3169599999999,0.196
12095,1586.3169599999999,0.196
12096,1586.3169599999999,0.196
12097,1211.57185,4.61
12098,1211.57185,1.66
12099,1680.4875600000003,0.196
12100,1680.4875600000003,3.58
12101,1685.5320100000001,0.35600000000000004
12102,1685.5320100000001,0.196
12103,1484.9912800000002,5.06
12104,1484.9912800000002,4.75
12105,1107.2877,0.8759999999999999
12106,1107.2877,0.956
12107,1585.01271,6.69
12108,1585.01271,6.59
12109,1151.4650900000001,0.196
12110,1151.4650900000001,0.196
12111,1151.4650900000001,0.196
12112,1237.0180300000002,0.196
12113,1237.0180300000002,0.196
12114,1237.0180300000002,0.196
12115,8.66222,0.196
12116,8.66222,0.196
12117,35.556329999999996,0.196
12118,35.556329999999996,0.196
12119,35.556329999999996,0.196
12120,47.76858,0.196
12121,47.76858,0.196
12122,47.76858,0.196
12123,1050.3456800000001,11.9
12124,1050.3456800000001,11.2
12125,1762.05937,0.196
12126,1762.05937,0.196
12127,1224.54012,0.196
12128,1224.54012,3.13
12129,1133.3883,0.196
12130,1133.3883,0.196
12131,1045.10449,3.07
12132,1045.10449,7.93
12133,1285.9019,0.196
12134,1285.9019,0.6659999999999999
12135,1465.93679,6.92
12136,1465.93679,6.07
12137,1465.93679,6.81
12138,1021.23365,6.15
12139,683.48537,3.5
12140,748.89084,7.56
12141,1530.66002,9.67
12142,1399.03459,4.66
12143,1399.03459,5.93
12144,844.2828199999999,6.09
12145,844.2828199999999,6.0
12146,908.1918099999999,4.78
12147,178.21167,4.6
12148,178.21167,4.38
12149,178.21167,3.26
12150,1362.68645,5.51
12151,1362.68645,5.31
12152,1362.68645,5.31
12153,1362.68645,5.05
12154,767.73514,3.25
12155,767.73514,2.9
12156,767.73514,3.29
12157,767.73514,3.07
12158,654.51356,3.56
12159,644.68711,4.98
12160,644.68711,5.26
12161,644.68711,4.8
12162,644.68711,5.41
12163,644.68711,5.28
12164,1591.8152300000002,0.986
12165,584.43844,0.196
12166,584.43844,0.196
12167,1133.3883,0.285
12168,1133.3883,5.73
12169,1067.38085,0.826
12170,1067.38085,1.17
12171,276.13875,1.91
12172,276.13875,6.89
12173,658.79763,1.73
12174,658.79763,1.57
12175,0.0,0.194
12176,0.0,0.196
12177,1002.59125,3.52
12178,1002.59125,3.16
12179,1294.01255,1.67
12180,1440.28404,6.85
12181,1440.28404,6.35
12182,1440.28404,6.89
12183,1440.28404,6.55
12184,1453.7675800000002,3.01
12185,1453.7675800000002,3.0
12186,1453.7675800000002,3.04
12187,1453.7675800000002,2.93
12188,566.74852,0.191
12189,958.74326,6.3
12190,958.74326,6.22
12191,1496.42639,11.9
12192,1496.42639,7.9
12193,97.48804,0.196
12194,389.15475,0.196
12195,389.15475,0.196
12196,0.0,0.196
12197,0.0,0.196
12198,217.15121000000002,0.196
12199,1045.10449,0.196
12200,495.22575,4.81
12201,495.22575,4.76
12202,4.954269999999999,0.196
12203,4.954269999999999,0.196
12204,4.954269999999999,0.196
12205,0.0,0.196
12206,0.0,0.196
12207,367.26437000000004,0.196
12208,367.26437000000004,0.196
12209,641.55796,0.196
12210,641.55796,0.196
12211,641.55796,0.196
12212,155.42322,5.55
12213,129.515,0.196
12214,719.6747,8.54
12215,1227.71246,7.68
12216,1283.0185099999999,9.65
12217,282.65955,4.25
12218,282.65955,4.71
12219,282.65955,5.17
12220,282.65955,4.91
12221,0.0,0.196
12222,14.255120000000002,0.196
12223,14.255120000000002,0.916
12224,14.255120000000002,0.825
12225,1686.8078899999998,0.196
12226,27.96485,0.196
12227,281.64158,0.196
12228,718.20694,7.33
12229,1481.90723,2.33
12230,31.51571,0.196
12231,31.51571,0.196
12232,31.51571,0.196
12233,31.51571,0.196
12234,31.51571,6.65
12235,31.51571,0.196
12236,31.51571,0.856
12237,31.51571,0.196
12238,31.51571,0.196
12239,31.51571,0.716
12240,31.51571,0.196
12241,31.51571,6.9
12242,31.51571,5.43
12243,31.51571,8.17
12244,31.51571,0.196
12245,31.51571,1.64
12246,31.51571,0.196
12247,31.51571,0.196
12248,31.51571,0.196
12249,31.51571,5.81
12250,31.51571,5.67
12251,31.51571,2.66
12252,31.51571,2.24
12253,31.51571,5.21
12254,31.51571,11.7
12255,31.51571,6.49
12256,31.51571,0.196
12257,31.51571,1.6
12258,31.51571,0.18
12259,31.51571,0.196
12260,31.51571,0.196
12261,31.51571,0.196
12262,31.51571,0.196
12263,1271.26466,7.52
12264,1653.48805,4.9
12265,1653.48805,1.95
12266,1400.9946,4.43
12267,1400.9946,5.3
12268,1400.9946,4.43
12269,1400.9946,2.7
12270,1400.9946,4.43
12271,1400.9946,2.215
12272,1400.9946,4.43
12273,1400.9946,4.9
12274,1400.9946,2.215
12275,1400.9946,4.43
12276,1400.9946,4.4
12277,1400.9946,4.43
12278,1400.9946,2.215
12279,1400.9946,4.43
12280,1400.9946,2.215
12281,1121.28459,9.25
12282,1121.28459,0.196
12283,1043.34952,0.196
12284,1075.70265,2.3
12285,1075.70265,1.8
12286,1075.70265,1.7
12287,1075.70265,1.6
12288,1075.70265,1.5
12289,1075.70265,2.8
12290,1075.70265,2.9
12291,1075.70265,2.3
12292,1075.70265,3.0
12293,1075.70265,0.3
12294,1075.70265,0.7
12295,1075.70265,0.7
12296,1075.70265,0.6
12297,1075.70265,0.191
12298,1075.70265,0.3
12299,1075.70265,0.7
12300,1075.70265,0.8
12301,1075.70265,4.4
12302,1075.70265,6.2
12303,1075.70265,6.4
12304,1075.70265,6.6
12305,1075.70265,3.6
12306,1075.70265,3.6
12307,1075.70265,3.8
12308,1075.70265,3.8
12309,1075.70265,3.2
12310,1075.70265,3.7
12311,1075.70265,3.7
12312,1075.70265,3.1
12313,1075.70265,3.6
12314,1075.70265,4.6
12315,1075.70265,4.2
12316,1075.70265,4.4
12317,1075.70265,1.3
12318,1075.70265,1.3
12319,1075.70265,1.2
12320,1075.70265,1.2
12321,1075.70265,1.5
12322,1075.70265,1.5
12323,1075.70265,2.5
12324,1075.70265,7.5
12325,1075.70265,0.9
12326,1075.70265,1.3
12327,1075.70265,6.6
12328,1075.70265,7.1
12329,1075.70265,7.0
12330,1075.70265,0.8
12331,1075.70265,1.1
12332,1075.70265,1.4
12333,1075.70265,0.3
12334,1075.70265,0.7
12335,1075.70265,0.6
12336,1075.70265,0.5
12337,1075.70265,0.9
12338,1075.70265,0.9
12339,1075.70265,1.7
12340,1075.70265,1.7
12341,1075.70265,1.9
12342,1075.70265,0.5
12343,1075.70265,1.1
12344,1075.70265,0.3
12345,1075.70265,0.7
12346,1075.70265,0.8
12347,848.49231,0.8759999999999999
12348,645.2300799999999,0.3
12349,973.11485,0.196
12350,1906.3072300000001,0.196
12351,1906.3072300000001,0.196
12352,1106.01658,0.196
12353,1410.95711,0.196
12354,1410.95711,0.196
12355,1784.0552300000002,0.196
12356,1548.40746,11.0
12357,1548.40746,11.2
12358,1548.40746,9.0
12359,1548.40746,9.74
12360,1091.89246,7.12
12361,1514.06148,0.196
12362,1514.06148,0.196
12363,1514.06148,0.196
12364,1422.65952,11.1
12365,1937.06185,0.196
12366,1092.97618,2.67
12367,877.7398900000001,9.13
12368,877.7398900000001,8.16
12369,1313.81142,7.55
12370,1421.14085,0.196
12371,1596.3048,0.196
12372,1873.4034100000001,0.196
12373,1873.4034100000001,0.196
12374,1873.4034100000001,0.196
12375,2093.2218399999997,0.196
12376,2093.2218399999997,0.196
12377,1362.55238,0.196
12378,1970.67805,0.196
12379,1970.67805,0.196
12380,1970.67805,0.196
12381,1197.39848,0.18600000000000005
12382,1197.39848,0.196
12383,1970.67805,0.196
12384,1970.67805,0.196
12385,1970.67805,0.196
12386,702.26956,0.196
12387,702.26956,0.196
12388,1374.32522,0.196
12389,1374.32522,0.196
12390,1941.0869899999998,0.196
12391,1941.0869899999998,0.196
12392,1941.0869899999998,0.196
12393,1941.0869899999998,0.196
12394,1639.92326,0.196
12395,1639.92326,0.196
12396,1639.92326,0.196
12397,1230.51667,0.196
12398,1230.51667,0.196
12399,1161.55136,10.0
12400,1161.55136,10.3
12401,1271.64781,5.19
12402,1312.53608,0.196
12403,1683.12565,0.196
12404,1775.5326,7.79
12405,1775.5326,9.19
12406,1507.01079,3.99
12407,1507.01079,4.82
12408,1638.62312,0.194
12409,1516.31818,0.196
12410,1313.86158,7.31
12411,1313.86158,5.72
12412,1313.86158,5.85
12413,1001.8792900000001,6.98
12414,1001.8792900000001,7.9
12415,1827.4215100000001,0.196
12416,1827.4215100000001,0.196
12417,1527.0566900000001,0.196
12418,1527.0566900000001,0.196
12419,491.33482000000004,10.7
12420,491.33482000000004,10.4
12421,1910.48892,10.1
12422,1924.63561,10.9
12423,1576.4555,11.8
12424,1150.1416800000002,8.66
12425,815.29695,3.91
12426,1281.77102,8.42
12427,1281.77102,7.68
12428,877.7398900000001,3.23
12429,877.7398900000001,2.7
12430,1748.5014899999999,0.196
12431,1748.5014899999999,0.196
12432,1748.5014899999999,0.196
12433,750.91786,6.14
12434,727.62891,0.196
12435,727.62891,0.196
12436,1621.86337,11.9
12437,1223.70227,9.53
12438,1223.70227,2.16
12439,1722.79095,0.195
12440,1722.79095,0.196
12441,1819.4814,0.196
12442,1819.4814,0.196
12443,1690.3502399999998,0.196
12444,1702.5167399999998,0.196
12445,1702.5167399999998,0.196
12446,1702.5167399999998,0.196
12447,1702.5167399999998,0.196
12448,1997.8476699999999,4.49
12449,1997.8476699999999,3.47
12450,2135.44481,0.196
12451,2135.44481,0.196
12452,2049.79234,11.3
12453,2049.79234,11.1
12454,1049.69942,2.6
12455,1049.69942,0.706
12456,1049.69942,0.196
12457,1049.69942,1.98
12458,1267.08264,9.2
12459,1643.87023,0.359
12460,1827.6788600000002,10.6
12461,1827.6788600000002,8.95
12462,1839.7707899999998,10.8
12463,1839.7707899999998,10.6
12464,1839.7707899999998,9.71
12465,1839.7707899999998,9.58
12466,683.35065,0.196
12467,1230.20389,10.1
12468,1230.20389,9.65
12469,1230.20389,9.71
12470,1313.86158,6.62
12471,1313.86158,4.45
12472,1313.86158,3.52
12473,1313.86158,3.14
12474,919.20831,6.66
12475,919.20831,6.95
12476,919.20831,9.54
12477,919.20831,7.12
12478,1205.12256,1.1
12479,1205.12256,2.44
12480,1205.12256,2.34
12481,1205.12256,1.71
12482,1809.84187,0.196
12483,1602.47019,6.95
12484,1618.26788,0.196
12485,1618.26788,0.196
12486,1431.3470000000002,5.91
12487,1591.3455900000001,0.196
12488,506.40449,0.196
12489,1053.10003,3.09
12490,1053.10003,3.79
12491,1197.55181,9.71
12492,1197.55181,8.74
12493,1340.066,0.196
12494,1417.1979199999998,0.196
12495,1417.1979199999998,10.4
12496,1601.601,0.536
12497,1601.601,1.24
12498,292.8893,4.33
12499,292.8893,0.196
12500,1340.8160599999999,1.44
12501,1340.8160599999999,0.379
12502,1132.84574,1.87
12503,1132.84574,6.21
12504,1132.84574,6.24
12505,1132.84574,2.72
12506,1132.84574,1.76
12507,1413.2523199999998,5.6
12508,1413.2523199999998,5.08
12509,1413.2523199999998,6.39
12510,1318.00515,4.22
12511,393.65193,11.4
12512,393.65193,11.3
12513,393.65193,10.6
12514,1098.96134,4.5
12515,1098.96134,6.96
12516,988.83699,11.0
12517,806.4119099999999,7.09
12518,806.4119099999999,7.03
12519,1037.12206,3.8
12520,1205.42922,0.836
12521,1205.42922,0.474
12522,704.7445299999999,7.48
12523,704.7445299999999,7.56
12524,385.90988,10.8
12525,385.90988,10.5
12526,261.43588,2.09
12527,261.43588,1.4
12528,813.29665,9.26
12529,813.29665,9.87
12530,261.43588,7.26
12531,261.43588,8.81
12532,635.51895,2.55
12533,635.51895,0.271
12534,1438.81869,6.41
12535,1438.81869,4.7
12536,1345.76262,5.36
12537,1047.83059,2.92
12538,1047.83059,1.93
12539,1047.83059,10.3
12540,1291.21401,5.59
12541,1395.96771,0.196
12542,790.36762,0.196
12543,1818.4092,6.07
12544,1818.4092,2.58
12545,1352.77776,10.3
12546,1352.77776,2.92
12547,752.67886,10.4
12548,1507.2661699999999,0.947
12549,1507.2661699999999,0.8009999999999999
12550,1507.2661699999999,0.755
12551,1195.74333,2.76
12552,1195.74333,9.65
12553,1195.74333,9.5
12554,1195.74333,8.6
12555,1195.74333,8.58
12556,1290.1421699999999,9.91
12557,1290.1421699999999,9.55
12558,1290.1421699999999,9.24
12559,1290.1421699999999,9.5
12560,1290.1421699999999,8.1
12561,1290.1421699999999,7.78
12562,1290.1421699999999,7.35
12563,1290.1421699999999,7.22
12564,895.2710199999999,6.03
12565,895.2710199999999,6.46
12566,489.41814000000005,0.196
12567,1443.90707,11.2
12568,1443.90707,10.7
12569,1443.90707,7.17
12570,1443.90707,6.53
12571,1403.10322,0.7709999999999999
12572,1403.10322,2.71
12573,1403.10322,11.7
12574,1403.10322,1.88
12575,1403.10322,5.86
12576,1403.10322,11.1
12577,1403.10322,9.43
12578,1195.65406,10.7
12579,1195.65406,11.6
12580,1195.65406,11.7
12581,1504.82767,0.537
12582,1504.82767,2.19
12583,1443.90707,11.7
12584,1195.65406,0.308
12585,1195.65406,1.56
12586,877.33068,7.53
12587,1413.26795,2.8
12588,1413.26795,9.93
12589,1413.26795,9.29
