,Unnamed: 0,@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing,long,lat
1178,1179,http://environment.data.gov.uk/water-quality/data/measurement/MD-2602076-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-03-15 13:50:00,Nitrate-N,Nitrate as N,117,,4.09,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1179,1180,http://environment.data.gov.uk/water-quality/data/measurement/MD-2606987-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-04-22 14:18:00,Nitrate-N,Nitrate as N,117,,4.07,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1180,1181,http://environment.data.gov.uk/water-quality/data/measurement/MD-2609846-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-05-18 14:50:00,Nitrate-N,Nitrate as N,117,,4.07,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1181,1182,http://environment.data.gov.uk/water-quality/data/measurement/MD-2616598-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-07-13 12:35:00,Nitrate-N,Nitrate as N,117,,3.27,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1182,1183,http://environment.data.gov.uk/water-quality/data/measurement/MD-2619898-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-07-29 10:05:00,Nitrate-N,Nitrate as N,117,,2.62,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1183,1184,http://environment.data.gov.uk/water-quality/data/measurement/MD-2621284-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-08-09 11:26:00,Nitrate-N,Nitrate as N,117,,4.58,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1184,1185,http://environment.data.gov.uk/water-quality/data/measurement/MD-2629219-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-09-28 11:27:00,Nitrate-N,Nitrate as N,117,,4.44,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1185,1186,http://environment.data.gov.uk/water-quality/data/measurement/MD-2629607-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-10-03 12:25:00,Nitrate-N,Nitrate as N,117,,3.85,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1186,1187,http://environment.data.gov.uk/water-quality/data/measurement/MD-2634372-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-11-09 12:21:00,Nitrate-N,Nitrate as N,117,,3.69,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1187,1188,http://environment.data.gov.uk/water-quality/data/measurement/MD-2639330-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25705100,MD-25705100,MADELEY TWEEDALE SWS O/F AT BLIST HILL,2005-12-08 10:00:00,Nitrate-N,Nitrate as N,117,,3.55,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),369300,302800,-2.454927512991841,52.62208933784345
1188,1189,http://environment.data.gov.uk/water-quality/data/measurement/MD-3622555-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25934,MD-25934,ETC SAWMILLS MANHOLE UPSTREAM,2005-04-06 12:45:00,Nitrate-N,Nitrate as N,117,,0.836,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),338350,335950,-2.9183166286025566,52.91741532580351
1189,1190,http://environment.data.gov.uk/water-quality/data/measurement/MD-3625391-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25934,MD-25934,ETC SAWMILLS MANHOLE UPSTREAM,2005-05-04 13:00:00,Nitrate-N,Nitrate as N,117,,0.5720000000000001,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),338350,335950,-2.9183166286025566,52.91741532580351
1190,1191,http://environment.data.gov.uk/water-quality/data/measurement/MD-3640652-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25934,MD-25934,ETC SAWMILLS MANHOLE UPSTREAM,2005-08-25 14:00:00,Nitrate-N,Nitrate as N,117,,0.36700000000000005,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),338350,335950,-2.9183166286025566,52.91741532580351
1191,1192,http://environment.data.gov.uk/water-quality/data/measurement/MD-3643598-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25934,MD-25934,ETC SAWMILLS MANHOLE UPSTREAM,2005-09-19 13:55:00,Nitrate-N,Nitrate as N,117,,0.196,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),338350,335950,-2.9183166286025566,52.91741532580351
1192,1193,http://environment.data.gov.uk/water-quality/data/measurement/MD-3646319-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25934,MD-25934,ETC SAWMILLS MANHOLE UPSTREAM,2005-10-13 14:15:00,Nitrate-N,Nitrate as N,117,,0.653,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),338350,335950,-2.9183166286025566,52.91741532580351
1193,1194,http://environment.data.gov.uk/water-quality/data/measurement/MD-3648555-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25934,MD-25934,ETC SAWMILLS MANHOLE UPSTREAM,2005-11-03 14:00:00,Nitrate-N,Nitrate as N,117,,0.618,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),338350,335950,-2.9183166286025566,52.91741532580351
1194,1195,http://environment.data.gov.uk/water-quality/data/measurement/MD-3650598-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25934,MD-25934,ETC SAWMILLS MANHOLE UPSTREAM,2005-11-21 13:25:00,Nitrate-N,Nitrate as N,117,,0.19399999999999998,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),338350,335950,-2.9183166286025566,52.91741532580351
1195,1196,http://environment.data.gov.uk/water-quality/data/measurement/MD-3634450-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-51291,MD-51291,TERRACE HALL TRIBUTARY,2005-07-13 08:38:00,Nitrate-N,Nitrate as N,117,,5.17,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),360650,235083,-2.5747523893091664,52.01277076934708
1196,1197,http://environment.data.gov.uk/water-quality/data/measurement/MD-3636134-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-51291,MD-51291,TERRACE HALL TRIBUTARY,2005-07-27 12:04:00,Nitrate-N,Nitrate as N,117,,6.19,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),360650,235083,-2.5747523893091664,52.01277076934708
1197,1198,http://environment.data.gov.uk/water-quality/data/measurement/MD-3639110-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-51291,MD-51291,TERRACE HALL TRIBUTARY,2005-08-16 10:30:00,Nitrate-N,Nitrate as N,117,,5.66,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),360650,235083,-2.5747523893091664,52.01277076934708
1198,1199,http://environment.data.gov.uk/water-quality/data/measurement/MD-3644232-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-51291,MD-51291,TERRACE HALL TRIBUTARY,2005-09-26 10:40:00,Nitrate-N,Nitrate as N,117,,5.71,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),360650,235083,-2.5747523893091664,52.01277076934708
1199,1200,http://environment.data.gov.uk/water-quality/data/measurement/MD-3646578-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-51291,MD-51291,TERRACE HALL TRIBUTARY,2005-10-17 10:39:00,Nitrate-N,Nitrate as N,117,,4.29,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),360650,235083,-2.5747523893091664,52.01277076934708
1200,1201,http://environment.data.gov.uk/water-quality/data/measurement/MD-3652800-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-51291,MD-51291,TERRACE HALL TRIBUTARY,2005-12-08 13:50:00,Nitrate-N,Nitrate as N,117,,9.57,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),360650,235083,-2.5747523893091664,52.01277076934708
1201,1202,http://environment.data.gov.uk/water-quality/data/measurement/MD-2604567-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-90012800,MD-90012800,"POLCON 1-OFF, WATER: TRENT 12",2005-04-05 10:15:00,Nitrate-N,Nitrate as N,117,,4.0,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,2,-0.6091315732485187,49.891915177693036
1202,1203,http://environment.data.gov.uk/water-quality/data/measurement/MD-2595916-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-90022700,MD-90022700,"POLCON 1-OFF, WATER: SEVERN 22",2005-02-10 12:30:00,Nitrate-N,Nitrate as N,117,,1.01,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,2,-0.6091315732485187,49.891915177693036
1203,1204,http://environment.data.gov.uk/water-quality/data/measurement/MD-2595919-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-90022700,MD-90022700,"POLCON 1-OFF, WATER: SEVERN 22",2005-02-16 13:15:00,Nitrate-N,Nitrate as N,117,,10.3,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,2,-0.6091315732485187,49.891915177693036
1204,1205,http://environment.data.gov.uk/water-quality/data/measurement/MD-2600302-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-90022700,MD-90022700,"POLCON 1-OFF, WATER: SEVERN 22",2005-03-01 15:15:00,Nitrate-N,Nitrate as N,117,,2.92,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,2,-0.6091315732485187,49.891915177693036
1205,1206,http://environment.data.gov.uk/water-quality/data/measurement/NW-1650160-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000024,NW-88000024,MISC RIVER SAMP (NOT CONT SW) IN DIST 1,2005-03-03 14:15:00,Nitrate-N,Nitrate as N,117,,3.06,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1206,1207,http://environment.data.gov.uk/water-quality/data/measurement/NW-1648727-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000027,NW-88000027,MISC SURFACE WATER DISCH IN DISTRICT 1,2005-02-17 11:30:00,Nitrate-N,Nitrate as N,117,,1.86,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1207,1208,http://environment.data.gov.uk/water-quality/data/measurement/NW-1660555-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000027,NW-88000027,MISC SURFACE WATER DISCH IN DISTRICT 1,2005-06-14 15:40:00,Nitrate-N,Nitrate as N,117,,0.985,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1208,1209,http://environment.data.gov.uk/water-quality/data/measurement/NW-1666519-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000027,NW-88000027,MISC SURFACE WATER DISCH IN DISTRICT 1,2005-08-04 15:35:00,Nitrate-N,Nitrate as N,117,,0.985,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,4,-0.6091310564465514,49.891933160310174
1209,1210,http://environment.data.gov.uk/water-quality/data/measurement/NW-1676792-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000032,NW-88000032,MISC LAKE SAMPLES IN DISTRICT 2,2005-11-06 09:55:00,Nitrate-N,Nitrate as N,117,,1.33,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1210,1211,http://environment.data.gov.uk/water-quality/data/measurement/NW-1655163-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000048,NW-88000048,MISC SURFACE WATER DISCH IN DISTRICT 3,2005-04-26 17:35:00,Nitrate-N,Nitrate as N,117,,2.68,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1211,1212,http://environment.data.gov.uk/water-quality/data/measurement/NW-1655296-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000048,NW-88000048,MISC SURFACE WATER DISCH IN DISTRICT 3,2005-04-28 11:50:00,Nitrate-N,Nitrate as N,117,,1.3,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1212,1213,http://environment.data.gov.uk/water-quality/data/measurement/NW-1675376-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000048,NW-88000048,MISC SURFACE WATER DISCH IN DISTRICT 3,2005-10-30 12:00:00,Nitrate-N,Nitrate as N,117,,8.41,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1213,1214,http://environment.data.gov.uk/water-quality/data/measurement/NW-1656004-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000055,NW-88000055,MISC RIVER SAMP (NOT CONT SW) IN DIST 4,2005-05-09 08:20:00,Nitrate-N,Nitrate as N,117,,0.982,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1214,1215,http://environment.data.gov.uk/water-quality/data/measurement/NW-1662689-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000061,NW-88000061,MISC FARM EFFLUENT DISCHARGES MERSEYSIDE,2005-07-02 15:30:00,Nitrate-N,Nitrate as N,117,,0.128,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1215,1216,http://environment.data.gov.uk/water-quality/data/measurement/NW-1662690-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000061,NW-88000061,MISC FARM EFFLUENT DISCHARGES MERSEYSIDE,2005-07-02 17:00:00,Nitrate-N,Nitrate as N,117,<,0.196,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1216,1217,http://environment.data.gov.uk/water-quality/data/measurement/NW-1662691-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000061,NW-88000061,MISC FARM EFFLUENT DISCHARGES MERSEYSIDE,2005-07-02 17:30:00,Nitrate-N,Nitrate as N,117,,0.182,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1217,1218,http://environment.data.gov.uk/water-quality/data/measurement/NW-1662692-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000061,NW-88000061,MISC FARM EFFLUENT DISCHARGES MERSEYSIDE,2005-07-02 16:00:00,Nitrate-N,Nitrate as N,117,,0.055999999999999994,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1218,1219,http://environment.data.gov.uk/water-quality/data/measurement/NW-1666640-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000061,NW-88000061,MISC FARM EFFLUENT DISCHARGES MERSEYSIDE,2005-08-05 09:30:00,Nitrate-N,Nitrate as N,117,,4.84,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1219,1220,http://environment.data.gov.uk/water-quality/data/measurement/NW-1666648-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000061,NW-88000061,MISC FARM EFFLUENT DISCHARGES MERSEYSIDE,2005-08-05 10:20:00,Nitrate-N,Nitrate as N,117,,9.66,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1220,1221,http://environment.data.gov.uk/water-quality/data/measurement/NW-1666696-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000061,NW-88000061,MISC FARM EFFLUENT DISCHARGES MERSEYSIDE,2005-08-05 10:30:00,Nitrate-N,Nitrate as N,117,,12.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1221,1222,http://environment.data.gov.uk/water-quality/data/measurement/NW-1671334-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000064,NW-88000064,MISC RIVER SAMP (NOT CONT SW) MERSEYSIDE,2005-09-19 09:30:00,Nitrate-N,Nitrate as N,117,,1.5,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,4,-0.6091310564465514,49.891933160310174
1222,1223,http://environment.data.gov.uk/water-quality/data/measurement/NW-1674393-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000066,NW-88000066,MISC SURFACE WATER DISCH IN MERSEYSIDE,2005-10-25 15:30:00,Nitrate-N,Nitrate as N,117,,4.51,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1223,1224,http://environment.data.gov.uk/water-quality/data/measurement/NW-1674394-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000066,NW-88000066,MISC SURFACE WATER DISCH IN MERSEYSIDE,2005-10-25 15:31:00,Nitrate-N,Nitrate as N,117,,3.62,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1224,1225,http://environment.data.gov.uk/water-quality/data/measurement/NW-1652015-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000084,NW-88000084,MISC SURFACE WATER DISCH IN DISTRICT 7,2005-03-18 14:29:00,Nitrate-N,Nitrate as N,117,<,0.196,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1225,1226,http://environment.data.gov.uk/water-quality/data/measurement/NW-1652461-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000084,NW-88000084,MISC SURFACE WATER DISCH IN DISTRICT 7,2005-03-24 10:35:00,Nitrate-N,Nitrate as N,117,<,0.196,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
1226,1227,http://environment.data.gov.uk/water-quality/data/measurement/NW-1672661-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88003562,NW-88003562,HENNEL BROOK PTC RIVER DARWEN,2005-10-04 14:20:00,Nitrate-N,Nitrate as N,117,,1.36,,mg/l,SURFACE DRAINAGE,False,ENVIRONMENTAL MONITORING (GQA & RE ONLY),355401,427899,-2.6777324858329004,53.74554660582262
1227,1228,http://environment.data.gov.uk/water-quality/data/measurement/NW-1649005-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88007796,NW-88007796,BROOK HOUSE FARM (SJ46/92) APP.NO. 1736,2005-02-18 11:31:00,Nitrate-N,Nitrate as N,117,,28.7,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),349800,364400,-2.752489772134475,53.174327477478876
1228,1229,http://environment.data.gov.uk/water-quality/data/measurement/NW-1665078-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88008842,NW-88008842,CATSHAW HALL FARM BH,2005-07-21 09:50:00,Nitrate-N,Nitrate as N,117,<,0.196,,mg/l,SURFACE DRAINAGE,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),354690,453540,-2.692307695029383,53.97592611613353
1229,1230,http://environment.data.gov.uk/water-quality/data/measurement/NW-1665095-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88008846,NW-88008846,THE GABLES BH,2005-07-21 08:35:00,Nitrate-N,Nitrate as N,117,,1.01,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),350330,461240,-2.760036711791662,54.044723360633384
1230,1231,http://environment.data.gov.uk/water-quality/data/measurement/NW-1667064-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88008957,NW-88008957,PILKINGTON TILES LTD,2005-08-10 10:00:00,Nitrate-N,Nitrate as N,117,,1.13,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),378800,403350,-2.3212615708704107,53.52638057730308
1231,1232,http://environment.data.gov.uk/water-quality/data/measurement/NW-1646498-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009104,NW-88009104,DAVEY KENYON & CO.  APPN.NO. 387A,2005-01-28 10:55:00,Nitrate-N,Nitrate as N,117,<,0.196,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),388800,413500,-2.1707853410630165,53.61792183075621
1232,1233,http://environment.data.gov.uk/water-quality/data/measurement/NW-1677247-9853,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009988,NW-88009988,BETLEY MERE,2005-11-10 14:15:00,Nitrate Filt,"Nitrate, Filtered as N",9853,,3.11,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),374860,347900,-2.3762871678560344,53.027791070489336
1233,1234,http://environment.data.gov.uk/water-quality/data/measurement/NW-1665276-9853,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010015,NW-88010015,BASSENTHWAITE,2005-07-22 10:30:00,Nitrate Filt,"Nitrate, Filtered as N",9853,,0.121,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),321304,529604,-3.2213089718798313,54.65536304587174
1234,1235,http://environment.data.gov.uk/water-quality/data/measurement/NW-1669092-9853,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010023,NW-88010023,ULLSWATER WFD,2005-08-25 15:00:00,Nitrate Filt,"Nitrate, Filtered as N",9853,,0.0884,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),339952,519021,-2.930141784969996,54.56283856466262
1235,1236,http://environment.data.gov.uk/water-quality/data/measurement/NW-1655170-9853,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010077,NW-88010077,OAK MERE,2005-04-27 10:05:00,Nitrate Filt,"Nitrate, Filtered as N",9853,,0.32899999999999996,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),357400,367700,-2.639237024736958,53.20465308872067
1236,1237,http://environment.data.gov.uk/water-quality/data/measurement/NW-1664047-9853,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010081,NW-88010081,GULL POOL,2005-07-14 11:00:00,Nitrate Filt,"Nitrate, Filtered as N",9853,<,1e-05,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),360100,368800,-2.598954777050166,53.214750337463265
1237,1238,http://environment.data.gov.uk/water-quality/data/measurement/NW-1649579-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010195,NW-88010195,JERRIESTOWN FARM,2005-02-24 10:00:00,Nitrate-N,Nitrate as N,117,,0.6859999999999999,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),339810,563360,-2.941542704451211,54.96122113376494
1238,1239,http://environment.data.gov.uk/water-quality/data/measurement/NW-1649707-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010207,NW-88010207,WOODSIDE FARM,2005-02-25 11:30:00,Nitrate-N,Nitrate as N,117,,0.828,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),343280,549880,-2.8846975642642128,54.84050786831492
1239,1240,http://environment.data.gov.uk/water-quality/data/measurement/NW-1680380-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010233,NW-88010233,"CROFT FARM, SCARROWMANWICK",2005-12-08 13:50:00,Nitrate-N,Nitrate as N,117,,11.8,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),358120,547200,-2.6532585870404595,54.81788997698935
1240,1241,http://environment.data.gov.uk/water-quality/data/measurement/NW-1680220-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010250,NW-88010250,ROTHERYHAUGH FARM BH,2005-12-07 15:10:00,Nitrate-N,Nitrate as N,117,,0.243,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),366750,571540,-2.521790618292808,55.037255238155986
1241,1242,http://environment.data.gov.uk/water-quality/data/measurement/NW-1665018-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010258,NW-88010258,ROW RIDDING WELL,2005-07-20 12:40:00,Nitrate-N,Nitrate as N,117,,1.34,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),324330,489640,-3.164171962047344,54.29674783443039
1242,1243,http://environment.data.gov.uk/water-quality/data/measurement/NW-1664545-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88010274,NW-88010274,"SANDSIDE QUARRY, MILNTHORPE, NO.2 BH",2005-07-18 13:45:00,Nitrate-N,Nitrate as N,117,,1.45,,mg/l,SURFACE DRAINAGE,False,MONITORING  (NATIONAL AGENCY POLICY),348130,480890,-2.7970147377569137,54.2210926582832
